pid,text,type,time,reply,likenum
5141824,还有没睡的给给吗,text,2023-06-08 03:23:06,1,2
5141824,还有没睡的给给吗,text,2023-06-08 03:23:06,1,2
5141824,还有没睡的给给吗,text,2023-06-08 03:23:06,1,2
5141824,还有没睡的给给吗,text,2023-06-08 03:23:06,1,2
5141824,还有没睡的给给吗,text,2023-06-08 03:23:06,1,2
5141824,还有没睡的给给吗,text,2023-06-08 03:23:06,1,2
5141824,还有没睡的给给吗,text,2023-06-08 03:23:06,1,2
5141824,还有没睡的给给吗,text,2023-06-08 03:23:06,1,2
5141825,明天等nvpy高考完就出去睡一觉,text,2023-06-08 03:23:34,3,2
5141825,明天等nvpy高考完就出去睡一觉,text,2023-06-08 03:23:34,3,2
5141825,明天等nvpy高考完就出去睡一觉,text,2023-06-08 03:23:34,3,2
5141825,明天等nvpy高考完就出去睡一觉,text,2023-06-08 03:23:34,3,2
5141825,明天等nvpy高考完就出去睡一觉,text,2023-06-08 03:23:34,3,2
5141825,明天等nvpy高考完就出去睡一觉,text,2023-06-08 03:23:34,3,2
5141825,明天等nvpy高考完就出去睡一觉,text,2023-06-08 03:23:34,3,2
5141825,明天等nvpy高考完就出去睡一觉,text,2023-06-08 03:23:34,3,2
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141826,啊啊啊啊啊啊啊啊哦哦哦哦哦哦哦啦啦啦啦啦啦咔咔咔咔咔咔嘻嘻嘻嘻嘻嘻嘻吼吼吼吼吼吼吼哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎嘎嘎,text,2023-06-08 03:23:35,0,1
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
5141827,"Dear Dolores.
亲爱的德洛丽丝：
When-I-think-of-you,I'm-remindedof-the-
beautiful plains of lowa.
当我想起你，
仿佛看到了爱荷华州美丽的平原。
The distance between us is breaking my
spirit.
我们之间的距离，使我意志消沉。
My time and experiences without you are
meaningless to me.
没有你的时光和旅程对我来说毫无意义。
Falling in love with you was the easiest
thing I have ever done.
与你相爱是我所做过的最容易的决定。
Nothing matters to me but you.
没有什么比你更重要。
And everyday I am alive, I'm aware of this.
在我活着的每一天，
我都会深深的意识到，
I loved you the day I met you,
遇见你的那天我就已爱上你，
I love you today.
And I will love you to rest of my life.
我今天爱你，余生也会继续爱你。",text,2023-06-08 03:24:31,4,8
